STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,DATE,WL(mbgl)
Kerala,Kottayam,Madappally,Thottackad,9.53007,76.60550,01-08-23,0.9
Kerala,Kottayam,Madappally,Thrikkodithanam,9.43310,76.56630,01-08-23,4.3
Kerala,Kottayam,Madappally,Vakathanam,9.52266,76.57270,01-08-23,5.7
Kerala,Kottayam,Pallom,Anandasram,9.47500,76.53330,01-08-23,2.0
Kerala,Kottayam,Pallom,Ayarkunnam,9.63333,76.60530,01-08-23,2.4
Kerala,Kottayam,Pallom,Cheruthikara,9.60879,76.60930,01-08-23,1.8
Kerala,Kottayam,Pallom,Kalathipady,9.58996,76.55430,01-08-23,4.6
Kerala,Kottayam,Pallom,Kottayam,9.60312,76.51690,01-08-23,2.3
Kerala,Kottayam,Pallom,Kottayam,9.59316,76.52360,01-08-23,2.1
Kerala,Kottayam,Pallom,Kurichy,9.75730,76.55320,01-08-23,6.9
Kerala,Kottayam Pallom,Pallom,(Nattagam),9.53163,76.51200,01-08-23,2.4
Kerala,Kottayam,Pallom,Paruthumpara,9.52895,76.54070,01-08-23,6.7
Kerala,Kottayam,Pallom,Puthuppally,9.55581,76.57350,01-08-23,4.3
Kerala,Kottayam,Pallom,Thiruvanjur,9.62281,76.57660,01-08-23,2.4
Kerala,Kottayam,Pampady,Bharanaganam,9.62633,76.67430,01-08-23,3.8
Kerala,Kottayam,Pampady,Elamkulam,9.59962,76.73190,01-08-23,1.1
Kerala,Kottayam,Pampady,Kidangoor,9.66567,76.60910,01-08-23,3.6
Kerala,Kottayam,Pampady,Kidangoor,9.66564,76.60910,01-08-23,4.9
Kerala,Kottayam,Pampady,Kooroppada,9.59984,76.64770,01-08-23,5.1
Kerala,Kottayam,Pampady,Kozhuvanal,9.65481,76.66440,01-08-23,4.2
Kerala,Kottayam,Pampady,Pallikkathode,9.59998,76.68470,01-08-23,27.8
Kerala,Kottayam,Pampady,Pampady,9.56337,76.64550,01-08-23,5.3
Kerala,Kottayam,Pampady,Vurulikunnam,9.64354,76.70950,01-08-23,5.1
Kerala,Kottayam,Uzhavoor,Kadaplamattom,9.71473,76.60930,01-08-23,4.9
Kerala,Kottayam,Uzhavoor,Kadaplamattom,9.74197,76.51520,01-08-23,4.0
Kerala,Kottayam,Uzhavoor,Kozha,9.77110,76.56970,01-08-23,3.2
Kerala,Kottayam,Uzhavoor,Kuravilangad,9.75734,76.55330,01-08-23,2.3
Kerala,Kottayam,Uzhavoor,Kuravilangad,9.75722,76.55310,01-08-23,3.0
Kerala,Kottayam Uzhavoor,Marangattu,Palli,9.74126,76.61390,01-08-23,0.5
Kerala,Kottayam,Uzhavoor,Monippally,9.81015,76.57570,01-08-23,0.1
Kerala,Kottayam,Uzhavoor,Ramapuram,9.79520,76.66360,01-08-23,4.7
Kerala,Kottayam,Uzhavoor,Uzhavoor,9.79213,76.61110,01-08-23,3.3
Kerala,Kottayam,Uzhavoor,Vempalle,9.71908,76.55990,01-08-23,2.5
Kerala,Kottayam,Vaikom,Chempu,9.81472,76.42270,01-08-23,1.8
Kerala,Kottayam,Vaikom,Chempu,9.81010,76.39610,01-08-23,1.7
Kerala,Kottayam,Vaikom,Palamkadavu,9.79254,76.44090,01-08-23,3.2
Kerala,Kottayam,Vaikom,Thalayazham,9.69884,76.41920,01-08-23,2.3
Kerala,Kottayam,Vaikom,Thalayazham,9.71595,76.41680,01-08-23,0.9
Kerala,Kottayam,Vaikom,Udayanapuram,9.77279,76.39530,01-08-23,1.1
Kerala,Kottayam,Vaikom,Vaikom,9.74969,76.39270,01-08-23,5.0
Kerala,Kottayam,Vaikom,Vechoor,9.67801,76.42100,01-08-23,11.2
Kerala,Kottayam,Vaikom,Vechoor,9.66370,76.42410,01-08-23,0.8
Kerala,Kottayam,Vazhoor,Chamampathal,9.53803,76.72110,01-08-23,3.1
Kerala,Kottayam,Vazhoor,Cheruvally,9.51836,76.76610,01-08-23,3.8
Kerala,Kottayam,Vazhoor,Kangazha,9.53005,76.67320,01-08-23,1.9
Kerala,Kottayam,Vazhoor,Kangazha,9.55786,76.68110,01-08-23,1.3
Kerala,Kottayam,Vazhoor,Koothrappally,9.49438,76.62920,01-08-23,0.9
Kerala,Kottayam,Vazhoor,Nedumkunnam,9.50761,76.66180,01-08-23,3.1
Kerala,Kottayam,Vazhoor,Plakkalpadi,9.51243,76.70080,01-08-23,1.5
Kerala,Kottayam,Vazhoor,Thekethukavala,9.53644,76.75640,01-08-23,3.4
Kerala,Kottayam,Vazhoor,Vazhoor,9.56961,76.72310,01-08-23,3.9
Kerala,Kozhikode,Balusseri,Balusseri,11.44680,75.82980,01-08-23,0.9
Kerala,Kozhikode,Balusseri,Balusseri,11.48290,75.77490,01-08-23,6.3
Kerala,Kozhikode,Balusseri,Kakkayam,11.54990,75.89700,01-08-23,1.6
Kerala,Kozhikode,Balusseri,Kannoor,11.44550,75.73760,01-08-23,6.4
Kerala,Kozhikode,Balusseri,Karuvannur,11.50430,75.77350,01-08-23,2.2
Kerala,Kozhikode,Balusseri,Karuvannur,11.50230,75.77340,01-08-23,7.3
Kerala,Kozhikode,Balusseri,Karuvannur,11.54000,75.84250,01-08-23,1.8
Kerala,Kozhikode,Balusseri,Koorachundu,11.53860,75.89680,01-08-23,3.7
Kerala,Kozhikode,Balusseri,Thenamkuzhi,11.44810,75.85920,01-08-23,30.0
Kerala,Kozhikode,Balusseri,Ulliyeri,11.44660,75.73950,01-08-23,11.7
Kerala,Kozhikode,Balusseri,Unnikulam,11.44310,75.88080,01-08-23,6.4
Kerala,Kozhikode,Koduvally,Kodencheri,11.43120,76.00670,01-08-23,2.8
Kerala,Kozhikode,Koduvally,Koduvalli,11.36670,75.91060,01-08-23,5.3
Kerala,Kozhikode,Koduvally,Koduvalli,11.44410,75.95540,01-08-23,7.2
Kerala,Kozhikode,Koduvally,Omassery,11.36600,75.96180,01-08-23,12.0
Kerala,Kozhikode,Koduvally,Puthuppadi,11.48120,75.98130,01-08-23,0.4
Kerala,Kozhikode,Koduvally,Puthur,11.36778,75.95020,01-08-23,4.8
Kerala,Kozhikode,Koduvally,Tamarasseri,11.42370,75.93780,01-08-23,3.5
Kerala,Kozhikode,Koduvally,Thiruvambadi,11.36020,76.00780,01-08-23,6.8
Kerala,Kozhikode,Kozhikode,Beypore,11.17340,75.80620,01-08-23,2.7
Kerala,Kozhikode,Kozhikode,Chaliyam,11.15120,75.81440,01-08-23,3.2
Kerala,Kozhikode,Kozhikode,Chevayur,11.27190,75.82460,01-08-23,4.1
Kerala,Kozhikode,Kozhikode,Elattur,11.33450,75.74090,01-08-23,0.9
Kerala,Kozhikode,Kozhikode,Karaparamba,11.28680,75.78060,01-08-23,10.9
Kerala,Kozhikode,Kozhikode,Kottakadavu,11.13970,75.83420,01-08-23,2.5
Kerala,Kozhikode,Kozhikode,Kozhikode,11.23360,75.78940,01-08-23,13.0
Kerala,Kozhikode,Kozhikode,Kozhikode,11.25330,75.79130,01-08-23,9.2
Kerala,Kozhikode,Kozhikode,Kulathur,11.24870,75.77370,01-08-23,1.0
Kerala,Kozhikode,Kozhikode,Naduvattom,11.19583,75.80333,01-08-23,4.6
Kerala,Kozhikode,Kozhikode,Nallalam,11.20570,75.81300,01-08-23,1.1
Kerala,Kozhikode,Kozhikode,Pavangad,11.31180,75.75830,01-08-23,5.8
Kerala,Kozhikode,Kozhikode,Ramanattukara,11.17520,75.87730,01-08-23,4.4
Kerala,Kozhikode,Kozhikode,Ramanattukara,11.17740,75.85940,01-08-23,2.8
Kerala,Kozhikode,Kozhikode,Ramanattukara,11.17740,75.85940,01-08-23,8.0
Kerala,Kozhikode,Kozhikode,Vellimadakunnu,11.23000,75.82840,01-08-23,8.2
Kerala,Kozhikode,Kozhikode,Vellimadukunnu,11.29000,75.81800,01-08-23,8.8
Kerala,Kozhikode,Kunnamangalam,Chathamangalam,11.32040,75.96570,01-08-23,1.0
Kerala,Kozhikode,Kunnamangalam,Chulur,11.30090,75.93890,01-08-23,3.0
Kerala,Kozhikode,Kunnamangalam,Malayamma,11.32960,75.94150,01-08-23,3.0
Kerala,Kozhikode,Kunnamangalam,Mavoor,11.27000,75.96970,01-08-23,1.7
Kerala,Kozhikode,Kunnamangalam,Mavoor,11.25140,75.94080,01-08-23,1.0
Kerala,Kozhikode,Kunnamangalam,Mukkom,11.29420,75.96070,01-08-23,1.8
Kerala,Kozhikode,Kunnamangalam,Peruvayal,11.26250,75.90340,01-08-23,6.4
Kerala,Kozhikode,Kunnummal,Devarkoil,11.67030,75.76680,01-08-23,2.3
Kerala,Kozhikode,Kunnummal,Kuttiadi,11.65750,75.74610,01-08-23,5.4
Kerala,Kozhikode,Kunnummal,Mullankunnu,11.63833,75.80500,01-08-23,2.3
Kerala,Kozhikode,Kunnummal,Vattoli,11.67420,75.71350,01-08-23,3.3
Kerala,Kozhikode,Melday,Meladi,11.51120,75.62170,01-08-23,1.4
Kerala,Kozhikode,Melday,Meladi,11.51110,75.62160,01-08-23,1.5
Kerala,Kozhikode,Melday,Meppayyur,11.53140,75.71100,01-08-23,2.3
Kerala,Kozhikode,Melday,Thachankkunu,11.52605,75.64533,01-08-23,2.1
Kerala,Kozhikode,Panthalayani,Atholi,11.38930,75.76010,01-08-23,5.3
Kerala,Kozhikode,Panthalayani,Chemancheri,11.39460,75.72750,01-08-23,7.2
Kerala,Kozhikode,Panthalayani,Quilandy,11.44170,75.69350,01-08-23,2.3
Kerala,Kozhikode,Panthalayani,Quilandy,11.44170,75.69350,01-08-23,4.2
Kerala,Kozhikode,Perambra,Avala,11.58040,75.71716,01-08-23,6.2
Kerala,Kozhikode,Perambra,Cheruvannur,11.20770,75.81880,01-08-23,3.9
Kerala,Kozhikode,Perambra,Kalikadavu,11.60130,75.75790,01-08-23,3.1
Kerala,Kozhikode,Perambra,Koduvalli,11.53360,75.77340,01-08-23,4.8
Kerala,Kozhikode,Perambra,Perambra,11.43750,75.94167,01-08-23,3.2
Kerala,Kozhikode,Thodannur,Thodannur,11.58450,75.65840,01-08-23,0.9
Kerala,Kozhikode,Thodannur,Thodannur(West),11.58500,75.65800,01-08-23,6.8
Kerala,Kozhikode,Thodannur,Villiappally,11.62710,75.62940,01-08-23,2.4
Kerala,Kozhikode,Thuneri,Edacheri,11.73520,75.68880,01-08-23,1.1
Kerala,Kozhikode,Thuneri,Kallachi,11.68930,75.66680,01-08-23,3.4
Kerala,Kozhikode,Thuneri,Nadapuram,11.68700,75.65260,01-08-23,6.3
Kerala,Kozhikode,Thuneri,Thuneri,11.70750,75.63490,01-08-23,4.2
Kerala,Kozhikode,Thuneri,Valayam,11.72150,75.66900,01-08-23,3.4
Kerala,Kozhikode,Thuneri,Vanimel,11.72110,75.69980,01-08-23,2.8
Kerala,Kozhikode,Vadakara,Chombala,11.67500,75.55360,01-08-23,4.8
Kerala,Kozhikode,Vadakara,Chombala,11.67540,75.55420,01-08-23,5.7
Kerala,Kozhikode,Vadakara,Chombala,11.67550,75.55430,01-08-23,3.9
Kerala,Kozhikode,Vadakara,Chombala,11.67560,75.55440,01-08-23,14.0
Kerala,Kozhikode,Vadakara,Mukkali,11.67280,75.58060,01-08-23,6.4
Kerala,Kozhikode,Vadakara,Mukkali,11.67490,75.55410,01-08-23,2.4
Kerala,Kozhikode,Vadakara,Orkattery,11.65390,75.60020,01-08-23,11.8
Kerala,Kozhikode,Vadakara,Vadakara,11.59850,75.58480,01-08-23,3.9
Kerala,Malappuram,Areakode,Cherukulam,11.10700,76.18180,01-08-23,7.1
Kerala,Malappuram,Areakode,Edavanna,11.21630,76.14200,01-08-23,8.5
Kerala,Malappuram,Areakode,Kavanoor,11.19630,76.06400,01-08-23,4.9
Kerala,Malappuram,Areakode,Manjeri,11.12010,76.12010,01-08-23,7.3
Kerala,Malappuram,Areakode,Tripanchi,11.16200,76.04600,01-08-23,5.4
Kerala,Malappuram,Kalikavu,Chokkad,11.22580,76.33000,01-08-23,12.5
Kerala,Malappuram,Kalikavu,Karulai,11.24370,76.29920,01-08-23,5.5
Kerala,Malappuram,Kalikavu,Karuvarakundu,11.12470,76.33810,01-08-23,5.7
Kerala,Malappuram,Kalikavu,Karuvarakundu,11.07510,76.28030,01-08-23,1.4
Kerala,Malappuram,Kalikavu,Thuvur,11.11200,76.28410,01-08-23,4.2
Kerala,Malappuram,Kalikavu,Thuvvur,11.11200,76.28410,01-08-23,2.0
Kerala,Malappuram,Kondotty,Kondotty,11.14970,75.96020,01-08-23,6.6
Kerala,Malappuram,Kondotty,Kottapuram,11.16540,75.93400,01-08-23,9.5
Kerala,Malappuram,Kondotty,Nediyirippu,11.13210,75.98900,01-08-23,2.6
Kerala,Malappuram,Kondotty,Olavattur,11.20360,75.94990,01-08-23,1.9
Kerala,Malappuram,Kondotty,Vazhakkad,11.24650,75.95160,01-08-23,6.4
Kerala,Malappuram,Kuttippuram,Angadipuram,10.96760,76.27510,01-08-23,11.2
Kerala,Malappuram,Kuttippuram,Athiramada,10.94410,76.00170,01-08-23,6.1
Kerala,Malappuram,Kuttippuram,Edayoor,10.92040,76.09730,01-08-23,9.4
Kerala,Malappuram,Kuttippuram,Kalady,10.88160,76.08890,01-08-23,7.0
Kerala,Malappuram,Kuttippuram,Karipol,10.92370,76.03240,01-08-23,2.9
Kerala,Malappuram,Kuttippuram,Kuttippuram,10.84110,76.03210,01-08-23,1.1
Kerala,Malappuram,Kuttippuram,Marakkara,10.94430,76.04290,01-08-23,3.9
Kerala,Malappuram,Kuttippuram,Valancheri,10.89530,76.07480,01-08-23,4.5
Kerala,Malappuram,Kuttippuram,Valancheri,10.89530,76.07480,01-08-23,4.4
Kerala,Malappuram,Malappuram,Othukkungal,11.02690,76.03000,01-08-23,16.9
Kerala,Malappuram,Malappuram,Othukkungal,11.02690,76.03000,01-08-23,7.9
Kerala,Malappuram,Malappuram,Pandalur,11.08480,76.16650,01-08-23,10.3
Kerala,Malappuram,Malappuram,Ponmala,10.98470,76.07030,01-08-23,8.8
Kerala,Malappuram,Malappuram,Pookkottur,11.10690,76.05600,01-08-23,9.3
Kerala,Malappuram,Malappuram,Vadakkemanna,11.03480,76.06760,01-08-23,11.9
Kerala,Malappuram,Mankada,Angadipuram,10.98140,76.13860,01-08-23,5.2
Kerala,Malappuram,Mankada,Kadannamanna,11.03190,76.16570,01-08-23,3.0
Kerala,Malappuram,Mankada,Kulattur,10.94970,76.13730,01-08-23,13.2
Kerala,Malappuram,Mankada,Kuruva,10.98610,76.10780,01-08-23,1.4
Kerala,Malappuram,Mankada,Puzhakkattiri,10.97820,76.15520,01-08-23,1.5
Kerala,Malappuram,Mankada,Puzhakkattiri,11.00170,76.13370,01-08-23,11.6
Kerala,Malappuram,Mankada,Puzhakkattiri,10.92090,76.12520,01-08-23,1.1
Kerala,Malappuram,Mankada,Ramapuram,11.00020,76.13850,01-08-23,10.1
Kerala,Malappuram,Mankada,Vellila,11.06080,76.14150,01-08-23,8.6
Kerala,Malappuram,Nilambur,Buliyampadam,11.42070,76.25060,01-08-23,3.5
Kerala,Malappuram,Nilambur,Chungathara,11.33370,76.27560,01-08-23,1.4
Kerala,Malappuram,Nilambur,Edavanna,11.27530,76.22310,01-08-23,5.2
Kerala,Malappuram,Nilambur,Karulai,11.28380,76.29620,01-08-23,1.0
Kerala,Malappuram,Nilambur,Karulai,11.28890,76.30520,01-08-23,7.8
Kerala,Malappuram,Nilambur,Karulai,11.33680,76.31440,01-08-23,11.8
Kerala,Malappuram,Nilambur,Karunechi,11.37710,76.30270,01-08-23,6.2
Kerala,Malappuram,Nilambur,Maruda,11.41970,76.32190,01-08-23,2.1
Kerala,Malappuram,Nilambur,Vazhikkadavu,11.38580,76.34320,01-08-23,13.1
Kerala,Malappuram,Perinthalmanna,Angadipuram,10.97790,76.20690,01-08-23,3.9
Kerala,Malappuram,Perinthalmanna,Arakkuparamba,10.97910,76.08300,01-08-23,7.3
Kerala,Malappuram,Perinthalmanna,Cherukara,10.92800,76.18040,01-08-23,7.2
Kerala,Malappuram,Perinthalmanna,Kariavattam,11.02090,76.24980,01-08-23,8.4
Kerala,Malappuram,Perinthalmanna,Paral,10.92760,76.27820,01-08-23,7.2
Kerala,Malappuram,Perinthalmanna,Perinthalmanna,10.97490,76.23200,01-08-23,4.1
Kerala,Malappuram,Perinthalmanna,Pulamanthole,10.90200,76.19140,01-08-23,6.0
Kerala,Malappuram,Perinthalmanna,Thazhekode,10.95410,76.31950,01-08-23,1.1
Kerala,Malappuram,Perinthalmanna,Tirukkad,10.99180,76.18250,01-08-23,3.9
Kerala,Malappuram,Perumpadappu,Kanjiramukku,10.76170,75.96530,01-08-23,6.9
Kerala,Malappuram,Perumpadappu,Marancheri,10.73090,75.97500,01-08-23,7.1
Kerala,Malappuram,Perumpadappu,Perumpadappa,10.69900,75.98800,01-08-23,6.5
Kerala,Malappuram,Ponnani,Edappal,10.78190,76.01000,01-08-23,4.9
Kerala,Malappuram,Ponnani,Ponnani,10.78220,75.91800,01-08-23,2.6
Kerala,Malappuram,Ponnani,Tavanur,10.84960,75.97900,01-08-23,1.1
Kerala,Malappuram,Tanur,Athiramada,10.94850,75.87730,01-08-23,9.1
Kerala,Malappuram,Tanur,Athiramada,10.94230,75.91040,01-08-23,5.9
Kerala,Malappuram,Tanur,Chamravattom,10.98320,75.97160,01-08-23,1.4
Kerala,Malappuram Tanur,Krishnapuram,Puthentheru,10.96130,75.89400,01-08-23,2.2
Kerala,Malappuram,Tanur,Tanur,10.99100,75.87370,01-08-23,3.7
Kerala,Malappuram,Tanur,Valavannur,10.93760,75.97590,01-08-23,7.5
Kerala,Malappuram,Tirur,Chamravattom,10.82390,75.95130,01-08-23,4.1
Kerala,Malappuram,Tirur,Chamravattom,10.90160,75.89180,01-08-23,5.0
Kerala,Malappuram,Tirur,Chariyaparappur,10.85970,75.96170,01-08-23,4.4
Kerala,Malappuram,Tirur,Mangalam,10.84900,75.92230,01-08-23,3.3
Kerala,Malappuram,Tirur,Purathur(West),10.80330,75.92230,01-08-23,12.0
Kerala,Malappuram,Tirur,Talakkad,11.01890,76.27930,01-08-23,13.9
Kerala,Malappuram,Tirur,Thirunavaya,10.87130,75.95900,01-08-23,9.2
Kerala,Malappuram,Tirur,Thirunavaya,10.86360,75.98010,01-08-23,5.1
Kerala,Malappuram,Tirur,Tirur,10.91200,75.92200,01-08-23,6.8
Kerala,Malappuram,Tirur,Vettom,10.87560,75.90690,01-08-23,4.6
Kerala,Malappuram,Tirurangadi,Athani,11.01700,75.94920,01-08-23,1.8
Kerala,Malappuram,Tirurangadi,Kadalundi,11.12090,75.82800,01-08-23,2.0
Kerala,Malappuram,Tirurangadi,Karuvankallu,11.11510,75.95650,01-08-23,6.8
Kerala,Malappuram,Tirurangadi,Parambilpeedika,11.09990,75.92040,01-08-23,11.7
Kerala,Malappuram,Tirurangadi,Parappanangadi,11.04790,75.85870,01-08-23,6.1
Kerala,Malappuram,Tirurangadi,Tirurangadi,11.04400,75.92360,01-08-23,1.6
Kerala,Malappuram,Vengara,Achanambalam,11.07810,75.97560,01-08-23,1.4
Kerala,Malappuram,Vengara,Edavannapara,11.08650,75.95340,01-08-23,8.5
Kerala,Malappuram,Vengara,Kizhumuri,11.05240,75.99300,01-08-23,5.7
Kerala,Malappuram,Vengara,Parappur,11.01300,75.99480,01-08-23,11.7
Kerala,Malappuram Wandoor,Athanikal-,Vallikunnu,11.21410,76.26100,01-08-23,3.6
Kerala,Malappuram,Wandoor,Cherukulam,11.13080,76.17870,01-08-23,6.1
Kerala,Malappuram,Wandoor,Eriyad,11.19680,76.21340,01-08-23,5.2
Kerala,Malappuram,Wandoor,Karavarakundu,11.08640,76.25230,01-08-23,7.1
Kerala,Malappuram,Wandoor,Thiruvali,11.19040,76.16110,01-08-23,1.7
Kerala,Malappuram,Wandoor,Thiruvali,11.14360,76.11970,01-08-23,8.9
Kerala,Malappuram,Wandoor,Wandoor,11.19130,76.23520,01-08-23,10.6
Kerala,Palakkad,Alathur,Athipetta,10.66750,76.48140,01-08-23,3.8
Kerala,Palakkad,Alathur,Kavasseri,10.65780,76.51860,01-08-23,7.5
Kerala,Palakkad,Alathur,Kunisseri,10.64330,76.59360,01-08-23,7.5
Kerala,Palakkad,Alathur,Padur,10.65780,76.47390,01-08-23,10.9
Kerala,Palakkad,Alathur,Vadakkancheri,10.59220,76.48360,01-08-23,1.4
Kerala,Palakkad,Attappadi,Agali,10.09640,76.64360,01-08-23,6.2
Kerala,Palakkad,Attappadi,Agali,11.67950,76.02340,01-08-23,0.8
Kerala,Palakkad,Attappadi,Agali,11.12720,76.80890,01-08-23,1.1
Kerala,Palakkad,Attappadi,Agali,11.12890,76.72420,01-08-23,4.3
Kerala,Palakkad,Attappadi,Chavadiyur,11.15750,76.66670,01-08-23,9.5
Kerala,Palakkad,Attappadi,Kakkupady,11.06530,76.55440,01-08-23,1.7
Kerala,Palakkad,Attappadi,Pudur,11.15390,76.64470,01-08-23,4.1
Kerala,Palakkad,Attappadi,Tavalam,11.08470,76.58140,01-08-23,8.1
Kerala,Palakkad,Chittur,Chittur,10.69830,76.75420,01-08-23,1.0
Kerala,Palakkad,Chittur,Chittur,10.69830,76.75420,01-08-23,2.8
Kerala,Palakkad,Chittur,Ellissery,10.75830,76.81440,01-08-23,5.0
Kerala,Palakkad,Chittur,Ellissery,10.70810,76.79640,01-08-23,13.7
Kerala,Palakkad,Chittur,Ellissery,10.75470,76.79280,01-08-23,4.4
Kerala,Palakkad,Chittur,Eruthempathy,10.73920,76.86530,01-08-23,8.0
Kerala,Palakkad,Chittur,Eruthempathy,10.70310,76.84670,01-08-23,2.4
Kerala,Palakkad,Chittur,Gopalapuram,10.69330,76.87000,01-08-23,1.4
Kerala,Palakkad,Chittur,Kozhinjampara,10.74440,76.84110,01-08-23,1.4
Kerala,Palakkad,Chittur,Kozhipara,10.79670,76.83600,01-08-23,0.9
Kerala,Palakkad,Chittur,Mundur,10.71470,76.73530,01-08-23,1.6
Kerala,Palakkad,Chittur,Perumatty,10.64970,76.76310,01-08-23,3.2
Kerala,Palakkad,Chittur,Thekkedesom,10.71860,76.77360,01-08-23,1.8
Kerala,Palakkad,Chittur,Thiruvazhiyode,10.56600,76.57900,01-08-23,5.1
Kerala,Palakkad,Chittur,Velanthavalam,10.81470,76.85780,01-08-23,1.7
Kerala,Palakkad,Kollengode,Chemmampathi,10.57360,76.83110,01-08-23,2.7
Kerala,Palakkad,Kollengode,Chemmampathi,10.62440,76.69580,01-08-23,3.6
Kerala,Palakkad,Kollengode,Koduvayur,10.67310,76.64640,01-08-23,4.4
Kerala,Palakkad,Kollengode,Kollengode,10.61110,76.68330,01-08-23,1.6
Kerala,Palakkad,Kollengode,Meenkara,10.61390,76.80720,01-08-23,4.9
Kerala,Palakkad,Kollengode,Muthalamada,10.58080,76.80420,01-08-23,7.5
Kerala,Palakkad,Kollengode,Muthalamada,10.60390,76.76140,01-08-23,2.5
Kerala,Palakkad,Kollengode,Nanniyode,10.64390,76.67970,01-08-23,1.7
Kerala,Palakkad,Kollengode,Pattanchery,10.64670,76.81060,01-08-23,6.6
Kerala,Palakkad,Kollengode,Pattanchery,10.64970,76.73860,01-08-23,4.3
Kerala,Palakkad,Kuzhalmannam,Kannadi,10.73360,76.63420,01-08-23,6.4
Kerala,Palakkad,Kuzhalmannam,Kannadi,10.73360,76.63420,01-08-23,4.5
Kerala,Palakkad,Kuzhalmannam,Kuzhalmannam,10.70780,76.59390,01-08-23,1.1
Kerala,Palakkad,Kuzhalmannam,Odannur,10.78000,76.54560,01-08-23,7.8
Kerala,Palakkad,Kuzhalmannam,Peringottukurissi,10.75610,76.50440,01-08-23,1.4
Kerala,Palakkad,Malampuzha,Chullimada,10.80380,76.77720,01-08-23,1.5
Kerala,Palakkad,Malampuzha,Chullimada,10.71440,76.73310,01-08-23,1.7
Kerala,Palakkad,Malampuzha,Kanjikode,10.79670,76.74640,01-08-23,3.0
Kerala,Palakkad,Malampuzha,Kozhinjampara,10.74810,76.69010,01-08-23,2.3
Kerala,Palakkad,Malampuzha,Malampuzha,10.82610,76.67440,01-08-23,4.1
Kerala,Palakkad,Malampuzha,Walayar,10.84330,76.83970,01-08-23,7.1
Kerala,Palakkad,Mannarkad,Alanallur,10.98440,76.48280,01-08-23,5.9
Kerala,Palakkad,Mannarkad,Ariyur,10.98110,76.40210,01-08-23,0.8
Kerala,Palakkad,Mannarkad,Kumaramputhur,10.98970,76.42780,01-08-23,6.1
Kerala,Palakkad,Mannarkad,Pottassery,10.99580,76.50530,01-08-23,5.3
Kerala,Palakkad,Mannarkad,Thachampara,10.95920,76.50690,01-08-23,6.1
Kerala,Palakkad,Mannarkad,Thachanattukara,10.96890,76.34690,01-08-23,8.4
Kerala,Palakkad,Mannarkad,Thenkara,11.01280,76.49190,01-08-23,4.3
Kerala,Palakkad,Nemmara,Adiparanda,10.51970,76.57330,01-08-23,2.2
Kerala,Palakkad,Nemmara,Melarcode,10.60780,76.56360,01-08-23,3.7
Kerala,Palakkad,Nemmara,Melarcode,10.50810,76.56190,01-08-23,1.1
Kerala,Palakkad,Nemmara,Nemmara,10.59390,76.60030,01-08-23,6.9
Kerala,Palakkad,Ottappalam,Koonathara,10.77530,76.30810,01-08-23,7.4
Kerala,Palakkad,Ottappalam,Lakkidi,10.76110,76.33330,01-08-23,2.9
Kerala,Palakkad,Ottappalam,Lakkidi,10.75780,76.47330,01-08-23,6.3
Kerala,Palakkad,Ottappalam,Ottappalam,10.77100,76.37930,01-08-23,6.7
Kerala,Palakkad,Ottappalam,Palappuram-Ii,10.76970,76.41780,01-08-23,4.7
Kerala,Palakkad,Ottappalam,Vallapuzha,10.83890,76.25000,01-08-23,1.4
Kerala,Palakkad,Ottappalam,Vaniyamkulam,10.78220,76.32830,01-08-23,1.1
Kerala,Palakkad,Palakkad,Kannadi,10.76920,76.60610,01-08-23,3.2
Kerala,Palakkad,Palakkad,Koduvayur,10.79920,76.59750,01-08-23,8.4
Kerala,Palakkad,Palakkad,Kongad,10.85890,76.51440,01-08-23,5.0
Kerala,Palakkad,Palakkad,Mankara,10.78670,76.49690,01-08-23,3.8
Kerala,Palakkad Palakkad Noorani,(Palakkad,West),10.76890,76.64440,01-08-23,3.2
Kerala,Palakkad,Palakkad,Palghat,10.76570,76.66040,01-08-23,2.8
Kerala,Palakkad,Palakkad,Vattassery,10.86220,76.49940,01-08-23,4.8
Kerala,Palakkad,Pattambi,Koppam,10.86580,76.18920,01-08-23,2.5
Kerala,Palakkad,Pattambi,Ongallur,10.80220,76.21940,01-08-23,6.2
Kerala,Palakkad,Pattambi,Pattambi,10.80440,76.18640,01-08-23,6.4
Kerala,Palakkad,Pattambi,Shoranur,10.76830,76.27420,01-08-23,7.4
Kerala,Palakkad,Pattambi,Thiruvegapura,10.87420,76.12690,01-08-23,5.7
Kerala,Palakkad,Pattambi,Vadanamkkurissi,10.78670,76.25240,01-08-23,4.3
Kerala,Palakkad,Pattambi,Vilayur,10.89280,76.18970,01-08-23,1.3
Kerala,Palakkad,Sreekrishnapuram,Cherpulassery,10.88610,76.32060,01-08-23,2.5
Kerala,Palakkad,Sreekrishnapuram,Cherpulassery,10.88750,76.37140,01-08-23,1.0
Kerala,Palakkad,Sreekrishnapuram,Karimpuzha,10.87310,76.41940,01-08-23,4.5
Kerala,Palakkad,Sreekrishnapuram,Kottapuram,10.94250,76.40890,01-08-23,7.5
Kerala,Palakkad,Sreekrishnapuram,Sreekrishnapuram,10.92030,76.42000,01-08-23,3.0
Kerala,Palakkad,Trithala,Anakkara,10.76560,76.07500,01-08-23,3.3
Kerala,Palakkad,Trithala,Chalissery,10.73610,76.09360,01-08-23,4.4
